Freq	Ohm	Deg
1957.5430	3.8552	-7.1300
1970.5670	3.8540	-7.0364
1983.6770	3.8524	-6.9307
1996.8750	3.8515	-6.8168
2010.1610	3.8505	-6.7253
2023.5350	3.8495	-6.6261
2036.9980	3.8487	-6.5232
2050.5500	3.8480	-6.4365
2064.1930	3.8471	-6.3482
2077.9270	3.8464	-6.2612
2091.7520	3.8455	-6.1751
2105.6690	3.8448	-6.0800
2119.6780	3.8442	-6.0024
2133.7810	3.8433	-5.9348
2147.9770	3.8423	-5.8499
2162.2680	3.8416	-5.7565
2176.6540	3.8409	-5.6800
2191.1360	3.8401	-5.6081
2205.7140	3.8392	-5.5328
2220.3890	3.8383	-5.4483
2235.1620	3.8376	-5.3537
2250.0330	3.8371	-5.2745
2265.0030	3.8365	-5.2108
2280.0720	3.8356	-5.1338
2295.2420	3.8351	-5.0504
2310.5130	3.8345	-4.9838
2325.8850	3.8337	-4.9195
2341.3600	3.8328	-4.8461
2356.9380	3.8320	-4.7632
2372.6190	3.8315	-4.6791
2388.4040	3.8310	-4.6101
2404.2950	3.8303	-4.5436
2420.2910	3.8297	-4.4635
2436.3940	3.8293	-4.3846
2452.6040	3.8289	-4.3251
2468.9220	3.8283	-4.2705
2485.3480	3.8275	-4.2124
2501.8830	3.8265	-4.1460
2518.5290	3.8258	-4.0768
2535.2850	3.8248	-4.0070
2552.1530	3.8240	-3.9276
2569.1330	3.8233	-3.8498
2586.2260	3.8228	-3.7811
2603.4330	3.8221	-3.7059
2620.7540	3.8217	-3.6351
2638.1910	3.8210	-3.5718
2655.7430	3.8204	-3.5047
2673.4120	3.8197	-3.4438
2691.1990	3.8188	-3.3708
2709.1040	3.8181	-3.2873
2727.1290	3.8176	-3.2092
2745.2730	3.8170	-3.1193
2763.5380	3.8170	-3.0218
2781.9240	3.8171	-2.9354
2800.4330	3.8174	-2.8434
2819.0650	3.8181	-2.7507
2837.8210	3.8190	-2.6742
2856.7010	3.8200	-2.6037
2875.7080	3.8212	-2.5441
2894.8400	3.8222	-2.5063
2914.1000	3.8229	-2.4877
2933.4880	3.8230	-2.4881
2953.0060	3.8223	-2.4811
2972.6530	3.8213	-2.4502
2992.4300	3.8201	-2.4188
3012.3400	3.8184	-2.3822
3032.3810	3.8166	-2.3149
3052.5560	3.8151	-2.2192
3072.8660	3.8142	-2.1145
3093.3100	3.8137	-2.0206
3113.8910	3.8135	-1.9346
3134.6080	3.8135	-1.8510
3155.4630	3.8137	-1.7783
3176.4570	3.8139	-1.7172
3197.5910	3.8140	-1.6648
3218.8650	3.8138	-1.6081
3240.2810	3.8138	-1.5551
3261.8390	3.8134	-1.5179
3283.5410	3.8126	-1.4668
3305.3870	3.8119	-1.4012
3327.3790	3.8111	-1.3407
3349.5160	3.8102	-1.2595
3371.8020	3.8098	-1.1744
3394.2350	3.8092	-1.1020
3416.8180	3.8087	-0.9992
3439.5500	3.8089	-0.8983
3462.4340	3.8091	-0.8114
3485.4710	3.8095	-0.7109
3508.6600	3.8104	-0.6207
3532.0040	3.8112	-0.5410
3555.5030	3.8122	-0.4555
3579.1590	3.8134	-0.3856
3602.9720	3.8142	-0.3144
3626.9430	3.8154	-0.2208
3651.0740	3.8169	-0.1426
3675.3660	3.8182	-0.0821
3699.8190	3.8195	-0.0101
3724.4340	3.8210	0.0704
3749.2140	3.8226	0.1495
3774.1580	3.8245	0.2222
3799.2680	3.8264	0.2692
3824.5460	3.8278	0.3180
3849.9910	3.8294	0.3789
3875.6060	3.8309	0.4361
3901.3910	3.8324	0.4973
3927.3480	3.8340	0.5493
3953.4780	3.8354	0.6045
3979.7810	3.8369	0.6702
4006.2600	3.8386	0.7299
4032.9140	3.8403	0.7866
4059.7460	3.8420	0.8366
4086.7560	3.8435	0.8822
4113.9460	3.8450	0.9343
4141.3170	3.8465	0.9794
4168.8700	3.8478	1.0322
4196.6070	3.8494	1.0936
4224.5280	3.8509	1.1370
4252.6350	3.8522	1.1858
4280.9280	3.8536	1.2456
4309.4100	3.8551	1.3040
4338.0820	3.8567	1.3622
4366.9440	3.8584	1.4074
4395.9980	3.8598	1.4558
4425.2460	3.8614	1.5209
4454.6880	3.8632	1.5814
4484.3260	3.8650	1.6408
4514.1610	3.8670	1.6916
4544.1950	3.8688	1.7347
4574.4280	3.8706	1.7928
4604.8630	3.8727	1.8433
4635.5000	3.8745	1.8899
4666.3410	3.8766	1.9423
4697.3870	3.8786	1.9730
4728.6400	3.8801	2.0253
4760.1010	3.8824	2.0926
4791.7710	3.8846	2.1359
4823.6520	3.8868	2.1759
4855.7440	3.8889	2.2108
4888.0510	3.8908	2.2502
4920.5720	3.8929	2.3008
4953.3100	3.8952	2.3292
4986.2650	3.8969	2.3550
5019.4400	3.8988	2.3913
5052.8350	3.9004	2.4267
5086.4530	3.9022	2.4849
5120.2940	3.9045	2.5256
5154.3610	3.9064	2.5413
5188.6540	3.9080	2.5645
5223.1750	3.9096	2.5799
5257.9260	3.9106	2.6134
5292.9080	3.9120	2.6751
5328.1230	3.9138	2.7041
5363.5720	3.9148	2.7316
5399.2570	3.9162	2.7899
5435.1800	3.9178	2.8495
5471.3410	3.9197	2.9093
5507.7430	3.9219	2.9457
5544.3870	3.9237	2.9644
5581.2750	3.9253	3.0020
5618.4090	3.9271	3.0419
5655.7890	3.9287	3.0780
5693.4190	3.9304	3.1162
5731.2980	3.9321	3.1481
5769.4300	3.9336	3.1981
5807.8150	3.9355	3.2429
5846.4560	3.9372	3.2749
5885.3530	3.9390	3.3149
5924.5100	3.9407	3.3468
5963.9270	3.9422	3.3884
6003.6060	3.9440	3.4425
6043.5500	3.9460	3.4746
6083.7590	3.9476	3.5099
6124.2350	3.9495	3.5530
6164.9810	3.9512	3.5973
6205.9980	3.9532	3.6539
6247.2880	3.9554	3.6873
6288.8530	3.9572	3.7148
6330.6940	3.9591	3.7573
6372.8130	3.9611	3.7946
6415.2130	3.9629	3.8427
6457.8950	3.9651	3.8923
6500.8610	3.9673	3.9193
6544.1120	3.9692	3.9545
6587.6520	3.9714	3.9895
6631.4810	3.9732	4.0250
6675.6020	3.9753	4.0738
6720.0160	3.9775	4.1102
6764.7260	3.9795	4.1447
6809.7330	3.9816	4.1893
6855.0390	3.9839	4.2229
6900.6470	3.9859	4.2624
6946.5590	3.9882	4.3057
6992.7760	3.9904	4.3396
7039.3000	3.9926	4.3836
7086.1350	3.9950	4.4150
7133.2800	3.9971	4.4490
7180.7390	3.9994	4.5053
7228.5140	4.0020	4.5467
7276.6070	4.0045	4.5885
7325.0200	4.0073	4.6234
7373.7550	4.0097	4.6472
7422.8140	4.0122	4.6939
7472.2000	4.0151	4.7322
7521.9140	4.0178	4.7566
7571.9590	4.0204	4.7792
7622.3370	4.0229	4.7872
7673.0500	4.0248	4.8338
7724.1010	4.0277	4.8898
7775.4910	4.0304	4.9020
7827.2230	4.0328	4.9265
7879.2990	4.0353	4.9628
7931.7220	4.0378	5.0029
7984.4930	4.0407	5.0509
8037.6160	4.0438	5.0599
8091.0920	4.0461	5.0638
8144.9240	4.0485	5.1051
