Freq	dB	Phase
284.2530	84.1837	-129.1559
286.9700	84.1987	-131.1043
289.7130	84.2129	-133.0756
292.4822	84.2262	-135.0562
295.2778	84.2387	-137.0530
298.1002	84.2504	-139.0652
300.9496	84.2612	-141.0881
303.8262	84.2711	-143.1241
306.7303	84.2802	-145.1774
309.6621	84.2883	-147.2434
312.6220	84.2956	-149.3190
315.6102	84.3020	-151.4130
318.6269	84.3075	-153.5185
321.6725	84.3122	-155.6402
324.7472	84.3160	-157.7731
327.8512	84.3189	-159.9231
330.9850	84.3209	-162.0843
334.1487	84.3221	-164.2560
337.3426	84.3225	-166.4457
340.5671	84.3220	-168.6460
343.8223	84.3207	-170.8593
347.1087	84.3186	-173.0895
350.4265	84.3157	-175.3311
353.7761	84.3121	-177.5837
357.1576	84.3077	-179.8528
360.5715	84.3025	177.8627
364.0179	84.2966	175.5658
367.4974	84.2901	173.2564
371.0101	84.2829	170.9341
374.5563	84.2750	168.5987
378.1365	84.2665	166.2499
381.7509	84.2575	163.8875
385.3998	84.2478	161.5044
389.0836	84.2376	159.1136
392.8027	84.2269	156.7083
396.5572	84.2158	154.2880
400.3477	84.2041	151.8517
404.1744	84.1921	149.4037
408.0376	84.1797	146.9442
411.9378	84.1669	144.4617
415.8753	84.1538	141.9714
419.8504	84.1403	139.4618
423.8635	84.1266	136.9388
427.9150	84.1127	134.3988
432.0052	84.0986	131.8471
436.1344	84.0843	129.2702
440.3032	84.0698	126.6869
444.5118	84.0553	124.0837
448.7606	84.0406	121.4616
453.0501	84.0259	118.8235
457.3805	84.0111	116.1662
461.7523	83.9964	113.4948
466.1659	83.9817	110.8029
470.6218	83.9670	108.0981
475.1201	83.9524	105.3683
479.6615	83.9379	102.6230
484.2463	83.9235	99.8559
488.8750	83.9092	97.0689
493.5478	83.8951	94.2629
498.2654	83.8812	91.4371
503.0280	83.8675	88.5910
507.8361	83.8540	85.7239
512.6903	83.8407	82.8350
517.5908	83.8277	79.9239
522.5381	83.8149	76.9897
527.5327	83.8024	74.0312
532.5751	83.7901	71.0530
537.6657	83.7782	68.0476
542.8049	83.7665	65.0188
547.9933	83.7551	61.9651
553.2312	83.7440	58.8898
558.5192	83.7333	55.7881
563.8578	83.7228	52.6574
569.2474	83.7126	49.5037
574.6885	83.7028	46.3205
580.1816	83.6932	43.1134
585.7272	83.6840	39.8806
591.3258	83.6750	36.6148
596.9780	83.6664	33.3215
602.6841	83.6580	30.0021
608.4448	83.6499	26.6523
614.2606	83.6421	23.2692
620.1319	83.6345	19.8592
626.0594	83.6272	16.4222
632.0435	83.6202	12.9488
638.0849	83.6133	9.4489
644.1840	83.6067	5.9120
650.3413	83.6003	2.3479
656.5576	83.5941	-1.2553
662.8332	83.5881	-4.8859
669.1688	83.5823	-8.5470
675.5650	83.5766	-12.2470
682.0224	83.5710	-15.9791
688.5414	83.5656	-19.7450
695.1228	83.5603	-23.5449
701.7670	83.5550	-27.3839
708.4748	83.5499	-31.2581
715.2467	83.5448	-35.1647
722.0833	83.5398	-39.1106
728.9853	83.5348	-43.0925
735.9533	83.5299	-47.1098
742.9878	83.5250	-51.1631
750.0896	83.5200	-55.2531
757.2592	83.5151	-59.3869
764.4974	83.5101	-63.5575
771.8048	83.5051	-67.7640
779.1821	83.5001	-72.0123
786.6298	83.4949	-76.2968
794.1487	83.4897	-80.6231
801.7395	83.4845	-84.9863
809.4029	83.4791	-89.3954
817.1395	83.4736	-93.8393
824.9500	83.4681	-98.3301
832.8353	83.4624	-102.8553
840.7958	83.4566	-107.4304
848.8325	83.4506	-112.0406
856.9460	83.4446	-116.6967
865.1371	83.4384	-121.3942
873.4064	83.4320	-126.1348
881.7548	83.4255	-130.9215
890.1829	83.4189	-135.7498
898.6917	83.4121	-140.6236
907.2817	83.4051	-145.5389
915.9539	83.3980	-150.5000
924.7090	83.3908	-155.5086
933.5477	83.3834	-160.5599
942.4710	83.3759	-165.6576
951.4795	83.3682	-170.8051
960.5741	83.3604	-175.9973
969.7557	83.3524	178.7663
979.0250	83.3444	173.4787
988.3829	83.3362	168.1446
997.8303	83.3278	162.7625
1007.3680	83.3194	157.3290
1016.9970	83.3109	151.8486
1026.7180	83.3023	146.3171
1036.5310	83.2936	140.7385
1046.4390	83.2848	135.1083
1056.4410	83.2759	129.4247
1066.5390	83.2670	123.6923
1076.7340	83.2581	117.9066
1087.0260	83.2491	112.0707
1097.4160	83.2401	106.1790
1107.9050	83.2311	100.2352
1118.4950	83.2220	94.2393
1129.1860	83.2130	88.1843
1139.9790	83.2041	82.0798
1150.8760	83.1951	75.9163
1161.8760	83.1862	69.6983
1172.9820	83.1774	63.4212
1184.1940	83.1687	57.0884
1195.5130	83.1601	50.6995
1206.9400	83.1515	44.2516
1218.4770	83.1431	37.7461
1230.1230	83.1348	31.1785
1241.8810	83.1267	24.5511
1253.7520	83.1187	17.8641
1265.7360	83.1110	11.1165
1277.8340	83.1034	4.3070
1290.0480	83.0960	-2.5715
1302.3790	83.0888	-9.5036
1314.8280	83.0818	-16.5057
1327.3950	83.0751	-23.5706
1340.0830	83.0687	-30.7013
1352.8920	83.0625	-37.8988
1365.8240	83.0566	-45.1643
1378.8790	83.0509	-52.4961
1392.0590	83.0456	-59.8954
1405.3640	83.0406	-67.3637
1418.7970	83.0359	-74.9025
1432.3590	83.0315	-82.5137
1446.0500	83.0275	-90.1924
1459.8720	83.0238	-97.9453
1473.8260	83.0205	-105.7746
1487.9130	83.0175	-113.6754
1502.1360	83.0149	-121.6492
1516.4940	83.0127	-129.6971
1530.9890	83.0109	-137.8242
1545.6230	83.0094	-146.0297
1560.3960	83.0083	-154.3118
1575.3110	83.0077	-162.6706
1590.3690	83.0074	-171.1100
1605.5700	83.0075	-179.6287
1620.9170	83.0080	171.7680
1636.4100	83.0090	163.0823
1652.0520	83.0103	154.3135
1667.8430	83.0120	145.4663
1683.7850	83.0141	136.5274
1699.8790	83.0167	127.5065
1716.1270	83.0196	118.3956
1732.5310	83.0229	109.1946
1749.0910	83.0266	99.9068
1765.8090	83.0307	90.5305
1782.6880	83.0352	81.0637
1799.7270	83.0400	71.5041
1816.9300	83.0453	61.8557
1834.2970	83.0508	52.1072
1851.8300	83.0568	42.2698
1869.5300	83.0631	32.3354
1887.4000	83.0697	22.2988
1905.4410	83.0767	12.1702
1923.6540	83.0839	1.9431
1942.0410	83.0915	-8.3900
1960.6030	83.0994	-18.8164
1979.3440	83.1076	-29.3492
1998.2630	83.1160	-39.9798
2017.3630	83.1247	-50.7205
2036.6460	83.1337	-61.5657
2056.1130	83.1429	-72.5150
2075.7660	83.1524	-83.5677
2095.6070	83.1620	-94.7351
2115.6380	83.1718	-106.0065
2135.8600	83.1819	-117.3904
2156.2760	83.1921	-128.8860
2176.8860	83.2024	-140.4942
2197.6940	83.2129	-152.2173
2218.7000	83.2235	-164.0514
