Freq	dB	Phase
398.2483	79.7443	-13.4121
401.7063	79.6956	-12.6677
405.1943	79.6515	-11.9640
408.7126	79.6266	-11.1460
412.2614	79.6192	-10.4521
415.8411	79.6196	-9.8587
419.4518	79.6297	-9.1431
423.0939	79.6648	-8.5165
426.7676	79.7060	-8.1449
430.4732	79.7530	-7.7360
434.2110	79.8212	-7.7087
437.9813	79.8660	-7.9944
441.7842	79.9105	-8.2569
445.6202	79.9445	-8.7161
449.4896	79.9657	-9.3608
453.3925	79.9641	-10.2133
457.3293	79.9304	-10.8958
461.3002	79.8902	-11.3362
465.3057	79.8377	-11.5824
469.3459	79.7917	-11.6047
473.4213	79.7511	-11.7033
477.5320	79.7043	-11.8233
481.6784	79.6569	-11.8294
485.8608	79.6116	-11.7919
490.0795	79.5656	-11.7180
494.3349	79.5198	-11.2996
498.6272	79.5054	-10.7848
502.9567	79.5000	-10.5888
507.3239	79.4947	-10.6369
511.7290	79.4762	-10.6264
516.1723	79.4653	-10.3907
520.6542	79.4657	-10.2683
525.1751	79.4632	-10.2919
529.7351	79.4593	-10.3771
534.3348	79.4483	-10.4309
538.9744	79.4405	-10.4488
543.6543	79.4303	-10.5632
548.3749	79.4136	-10.6919
553.1364	79.3927	-10.6886
557.9393	79.3786	-10.7008
562.7839	79.3577	-10.8658
567.6705	79.3259	-10.9648
572.5996	79.2906	-10.7590
577.5714	79.2707	-10.2948
582.5865	79.2699	-9.8737
587.6451	79.2785	-9.5837
592.7476	79.2945	-9.4476
597.8944	79.3072	-9.3611
603.0859	79.3253	-9.2121
608.3225	79.3501	-9.1617
613.6045	79.3737	-9.1970
618.9325	79.3996	-9.3575
624.3066	79.4154	-9.5634
629.7275	79.4324	-9.7525
635.1954	79.4441	-10.0219
640.7108	79.4502	-10.2035
646.2741	79.4621	-10.3354
651.8857	79.4764	-10.6665
657.5460	79.4790	-11.0881
663.2554	79.4789	-11.5665
669.0145	79.4650	-12.2343
674.8235	79.4298	-12.8039
680.6830	79.3906	-13.2409
686.5933	79.3411	-13.6761
692.5550	79.2828	-13.9599
698.5685	79.2244	-14.0309
704.6341	79.1735	-13.9166
710.7524	79.1381	-13.9086
716.9239	79.0979	-14.0853
723.1489	79.0550	-14.3132
729.4280	79.0035	-14.5927
735.7616	78.9447	-15.0498
742.1502	78.8568	-15.5316
748.5943	78.7522	-15.5991
755.0943	78.6504	-15.1925
761.6508	78.5670	-14.3874
768.2642	78.5164	-13.5565
774.9350	78.4803	-12.9368
781.6638	78.4531	-12.4074
788.4509	78.4317	-11.9028
795.2970	78.4175	-11.4600
802.2026	78.4033	-11.0984
809.1681	78.3866	-10.5930
816.1941	78.3820	-9.8418
823.2811	78.3972	-8.8575
830.4296	78.4485	-8.0734
837.6402	78.5020	-7.4785
844.9134	78.5798	-6.9333
852.2498	78.6670	-6.8990
859.6499	78.7389	-7.3208
867.1142	78.7861	-7.9857
874.6433	78.8008	-8.5156
882.2379	78.8069	-8.7968
889.8983	78.8034	-8.9371
897.6253	78.7999	-8.8360
905.4193	78.8058	-8.4934
913.2811	78.8327	-8.0751
921.2111	78.8771	-7.8709
929.2099	78.9252	-8.0513
937.2783	78.9590	-8.6473
945.4166	78.9592	-9.1780
953.6257	78.9533	-9.3941
961.9060	78.9435	-9.5319
970.2582	78.9289	-9.5125
978.6829	78.9187	-9.0290
987.1808	78.9463	-8.4028
995.7525	78.9909	-8.0495
1004.3990	79.0479	-7.8688
1013.1200	79.1131	-8.0691
1021.9170	79.1608	-8.5704
1030.7900	79.1943	-9.1765
1039.7400	79.2046	-9.7736
1048.7680	79.2009	-10.0052
1057.8750	79.2083	-9.9820
1067.0600	79.2236	-9.9110
1076.3260	79.2530	-9.8963
1085.6710	79.2859	-10.0592
1095.0980	79.3177	-10.2558
1104.6070	79.3547	-10.5094
1114.1980	79.3914	-11.1785
1123.8730	79.3951	-11.9472
