Freq	dB	Phase
898.6917	80.7264	4.2148
907.2817	80.7195	4.2276
915.9539	80.7127	4.2425
924.7090	80.7061	4.2597
933.5477	80.6997	4.2793
942.4710	80.6934	4.3013
951.4795	80.6874	4.3259
960.5741	80.6816	4.3538
969.7557	80.6760	4.3862
979.0250	80.6705	4.4294
988.3829	80.6655	4.6041
997.8303	80.6772	4.7632
1007.3680	80.6912	4.5208
1016.9970	80.6777	4.0328
1026.7180	80.6378	3.8240
1036.5310	80.5987	4.0437
1046.4390	80.5751	4.3839
1056.4410	80.5559	4.8767
1066.5390	80.5632	5.6514
1076.7340	80.6082	6.1566
1087.0260	80.6515	6.2867
1097.4160	80.6969	6.2743
1107.9050	80.7346	5.9922
1118.4950	80.7483	5.7725
1129.1860	80.7650	5.7173
1139.9790	80.7770	5.7249
1150.8760	80.7966	6.0048
1161.8760	80.8453	6.2647
1172.9820	80.9064	5.9250
1184.1940	80.9358	5.0182
1195.5130	80.9175	4.3245
1206.9400	80.8928	4.2737
1218.4770	80.8911	4.5144
1230.1230	80.9121	4.6926
1241.8810	80.9521	4.3807
1253.7520	80.9663	3.5565
1265.7360	80.9485	2.6319
1277.8340	80.8982	1.8874
1290.0480	80.8342	1.5289
1302.3790	80.7770	1.2252
1314.8280	80.7040	0.8027
1327.3950	80.6140	0.6114
1340.0830	80.5249	0.8912
1352.8920	80.4644	1.2706
1365.8240	80.4090	1.3145
1378.8790	80.3368	1.2231
1392.0590	80.2478	1.3929
1405.3640	80.1624	1.9684
1418.7970	80.0934	2.8676
1432.3590	80.0507	4.0443
1446.0500	80.0446	5.6313
1459.8720	80.1114	7.0017
1473.8260	80.1962	7.7801
1487.9130	80.3012	8.1031
1502.1360	80.3945	7.9629
1516.4940	80.4769	7.5058
1530.9890	80.5337	6.3726
1545.6230	80.5126	5.0621
1560.3960	80.4451	4.6964
1575.3110	80.4045	4.9460
1590.3690	80.3791	4.9434
1605.5700	80.3428	4.5892
1620.9170	80.2762	4.3143
1636.4100	80.2026	4.5237
1652.0520	80.1507	4.5727
1667.8430	80.0631	4.5296
1683.7850	79.9781	4.5368
1699.8790	79.8506	4.7703
1716.1270	79.7319	5.5469
1732.5310	79.6088	6.7381
1749.0910	79.5079	9.3346
1765.8090	79.5437	12.7020
1782.6880	79.6865	14.7066
1799.7270	79.8136	15.4548
1816.9300	79.9214	16.0807
1834.2970	80.0185	16.9324
1851.8300	80.1290	18.3393
1869.5300	80.2999	19.8022
1887.4000	80.5023	20.5677
1905.4410	80.7025	20.4238
1923.6540	80.8476	20.0540
1942.0410	80.9789	19.9861
1960.6030	81.0940	20.5828
1979.3440	81.2735	21.7811
1998.2630	81.5212	21.7116
2017.3630	81.7018	20.2881
2036.6460	81.8089	19.4655
2056.1130	81.9363	19.1543
2075.7660	82.0545	18.5523
2095.6070	82.1571	18.2160
2115.6380	82.2912	17.4588
2135.8600	82.3677	15.7768
2156.2760	82.3635	14.7970
2176.8860	82.3762	15.1748
2197.6940	82.4561	15.5933
2218.7000	82.5466	15.6607
2239.9080	82.6678	15.3265
2261.3180	82.7692	13.9262
2282.9320	82.7853	12.2871
2304.7530	82.7519	11.6965
2326.7830	82.7428	12.3095
2349.0230	82.8087	12.9972
2371.4760	82.8976	13.0474
2394.1440	82.9881	12.7720
2417.0280	83.0726	12.6088
2440.1310	83.1846	12.2641
2463.4550	83.2819	11.3836
2487.0020	83.3562	10.0038
2510.7730	83.3626	9.0479
2534.7720	83.3970	8.6438
2559.0010	83.4257	7.7127
2583.4610	83.4044	7.7951
2608.1550	83.4940	8.6778
2633.0840	83.6381	8.0397
