Freq	dB	Phase
394.8201	83.5838	13.3991
398.2483	83.5716	13.1776
401.7063	83.5593	12.9598
405.1943	83.5469	12.7454
408.7126	83.5343	12.5338
412.2614	83.5215	12.3259
415.8411	83.5086	12.1217
419.4518	83.4956	11.9204
423.0939	83.4825	11.7226
426.7676	83.4693	11.5282
430.4732	83.4559	11.3369
434.2110	83.4425	11.1489
437.9813	83.4289	10.9646
441.7842	83.4153	10.7832
445.6202	83.4016	10.6050
449.4896	83.3879	10.4301
453.3925	83.3740	10.2584
457.3293	83.3601	10.0900
461.3002	83.3462	9.9249
465.3057	83.3322	9.7628
469.3459	83.3182	9.6039
473.4213	83.3042	9.4478
477.5320	83.2901	9.2950
481.6784	83.2760	9.1453
485.8608	83.2618	8.9984
490.0795	83.2477	8.8548
494.3349	83.2336	8.7142
498.6272	83.2195	8.5765
502.9567	83.2054	8.4416
507.3239	83.1913	8.3097
511.7290	83.1773	8.1805
516.1723	83.1632	8.0542
520.6542	83.1493	7.9306
525.1751	83.1353	7.8096
529.7351	83.1214	7.6917
534.3348	83.1076	7.5761
538.9744	83.0939	7.4631
543.6543	83.0802	7.3529
548.3749	83.0666	7.2451
553.1364	83.0531	7.1398
557.9393	83.0397	7.0365
562.7839	83.0264	6.9357
567.6705	83.0132	6.8371
572.5996	83.0001	6.7407
577.5714	82.9871	6.6464
582.5865	82.9743	6.5539
587.6451	82.9617	6.4629
592.7476	82.9491	6.3739
597.8944	82.9368	6.2866
603.0859	82.9246	6.2005
608.3225	82.9125	6.1156
613.6045	82.9007	6.0318
618.9325	82.8890	5.9492
624.3066	82.8776	5.8670
629.7275	82.8663	5.7852
635.1954	82.8553	5.7036
640.7108	82.8444	5.6219
646.2741	82.8339	5.5399
651.8857	82.8235	5.4571
657.5460	82.8134	5.3736
663.2554	82.8036	5.2892
669.0145	82.7940	5.2039
674.8235	82.7847	5.1141
680.6830	82.7750	5.0504
686.5933	82.7678	5.1898
692.5550	82.7827	5.2362
698.5685	82.7938	4.9743
704.6341	82.8004	4.6635
710.7524	82.8055	4.1971
716.9239	82.7969	3.4772
723.1489	82.7665	2.5498
729.4280	82.7037	1.6308
735.7616	82.6178	0.9612
742.1502	82.5181	0.6648
748.5943	82.4243	0.4461
755.0943	82.3130	0.3992
761.6508	82.2139	0.6909
768.2642	82.1221	1.1056
774.9350	82.0458	1.5456
781.6638	81.9730	1.8969
788.4509	81.9010	2.3201
795.2970	81.8345	2.8051
802.2026	81.7682	3.5321
809.1681	81.7248	4.5249
816.1941	81.7026	5.5192
823.2811	81.6985	6.6225
830.4296	81.7258	7.7721
837.6402	81.7795	8.6832
844.9134	81.8474	9.2562
852.2498	81.9175	9.6314
859.6499	81.9949	9.6418
867.1142	82.0489	9.2322
874.6433	82.0746	8.9811
882.2379	82.0974	9.0208
889.8983	82.1211	9.2230
897.6253	82.1568	9.5649
905.4193	82.2091	9.8334
913.2811	82.2714	9.7481
921.2111	82.3235	9.2114
929.2099	82.3496	8.4494
937.2783	82.3511	7.4522
945.4166	82.3042	6.6895
953.6257	82.2540	6.1432
961.9060	82.1676	5.8292
970.2582	82.0866	6.2408
978.6829	82.0304	6.8499
987.1808	81.9854	7.6372
995.7525	81.9759	8.4223
1004.3990	81.9756	8.7585
1013.1200	81.9640	9.0277
1021.9170	81.9558	9.4088
1030.7900	81.9472	9.6971
1039.7400	81.9273	10.2326
1048.7680	81.9263	11.1370
1057.8750	81.9453	12.1317
1067.0600	81.9855	13.5291
1076.3260	82.0890	14.5553
1085.6710	82.1810	15.0229
