Freq	dB	Phase
150.4748	79.4972	15.4854
151.9131	79.4964	15.2657
153.3651	79.4956	15.0466
154.8311	79.4947	14.8282
156.3110	79.4938	14.6105
157.8051	79.4928	14.3935
159.3135	79.4918	14.1772
160.8362	79.4907	13.9617
162.3736	79.4894	13.7471
163.9256	79.4881	13.5333
165.4925	79.4867	13.3205
167.0743	79.4852	13.1087
168.6713	79.4836	12.8979
170.2835	79.4818	12.6883
171.9112	79.4800	12.4800
173.5544	79.4780	12.2730
175.2133	79.4759	12.0677
176.8880	79.4737	11.8642
178.5788	79.4714	11.6626
180.2857	79.4689	11.4582
182.0090	79.4656	11.2373
183.7487	79.4593	11.0597
185.5050	79.4557	10.9689
187.2782	79.4574	11.0208
189.0683	79.4790	11.0285
190.8754	79.5038	10.7919
192.6999	79.5255	10.3249
194.5418	79.5297	9.7449
196.4013	79.5216	9.2350
198.2786	79.5059	8.7862
200.1738	79.4835	8.3872
202.0872	79.4563	8.0554
204.0188	79.4267	7.8067
205.9689	79.3981	7.6383
207.9376	79.3730	7.4874
209.9252	79.3480	7.3188
211.9318	79.3224	7.1398
213.9575	79.2935	6.9936
216.0026	79.2652	6.9151
218.0672	79.2386	6.8947
220.1516	79.2161	6.9132
222.2559	79.1972	6.9479
224.3803	79.1820	7.0110
226.5250	79.1722	7.0857
228.6902	79.1668	7.1422
230.8762	79.1644	7.1724
233.0830	79.1635	7.1850
235.3109	79.1638	7.2057
237.5601	79.1667	7.2444
239.8308	79.1730	7.2940
242.1232	79.1836	7.3261
244.4375	79.1966	7.3244
246.7739	79.2112	7.3014
249.1327	79.2275	7.2444
251.5140	79.2434	7.1427
253.9181	79.2578	6.9586
256.3451	79.2627	6.7862
258.7954	79.2665	6.7424
261.2691	79.2739	6.8285
263.7664	79.2929	6.9813
266.2876	79.3221	7.0902
268.8328	79.3586	7.1611
271.4025	79.4042	7.1872
273.9966	79.4573	7.0745
276.6156	79.5105	6.7786
279.2596	79.5580	6.3127
281.9289	79.5931	5.7792
284.6237	79.6206	5.2469
287.3442	79.6403	4.6788
290.0908	79.6507	4.1017
292.8636	79.6539	3.5411
295.6629	79.6505	3.0199
298.4890	79.6451	2.4896
301.3421	79.6329	1.8816
304.2224	79.6108	1.1871
307.1303	79.5721	0.4656
310.0660	79.5186	-0.1687
313.0297	79.4549	-0.7034
316.0218	79.3817	-1.1436
319.0424	79.3009	-1.4371
322.0920	79.2182	-1.5568
325.1707	79.1379	-1.5074
328.2788	79.0655	-1.3414
331.4166	79.0000	-1.0991
334.5844	78.9431	-0.7507
337.7825	78.8994	-0.3459
341.0112	78.8660	0.0639
344.2707	78.8429	0.4992
347.5614	78.8317	0.9309
350.8835	78.8302	1.3198
354.2374	78.8365	1.6669
357.6234	78.8499	1.9663
361.0417	78.8684	2.2014
364.4927	78.8899	2.3566
367.9766	78.9108	2.4396
371.4939	78.9288	2.5216
375.0448	78.9480	2.6383
378.6296	78.9694	2.7743
382.2487	78.9949	2.9080
385.9024	79.0232	3.0221
389.5910	79.0545	3.1265
393.3149	79.0893	3.2116
397.0744	79.1270	3.2665
400.8698	79.1671	3.3008
404.7014	79.2106	3.2975
408.5697	79.2557	3.2298
412.4750	79.3006	3.0935
416.4176	79.3432	2.8987
420.3979	79.3828	2.6674
424.4163	79.4195	2.4062
428.4730	79.4527	2.1128
432.5685	79.4821	1.7898
436.7032	79.5070	1.4407
440.8774	79.5271	1.0730
445.0915	79.5424	0.6780
449.3458	79.5513	0.2499
453.6409	79.5526	-0.2188
457.9770	79.5426	-0.6817
462.3545	79.5243	-1.0848
466.7739	79.4991	-1.4507
471.2355	79.4654	-1.7486
475.7397	79.4269	-1.9228
480.2871	79.3874	-1.9648
484.8778	79.3509	-1.8881
489.5125	79.3199	-1.7205
494.1915	79.2953	-1.4647
498.9152	79.2805	-1.1165
503.6840	79.2787	-0.7524
508.4984	79.2856	-0.4218
513.3588	79.3002	-0.1187
518.2657	79.3201	0.1815
523.2195	79.3475	0.5009
528.2207	79.3826	0.8344
533.2696	79.4279	1.1504
538.3668	79.4810	1.4097
543.5128	79.5404	1.6235
548.7079	79.6064	1.7784
553.9527	79.6767	1.8451
559.2476	79.7485	1.8062
564.5931	79.8177	1.6802
569.9897	79.8828	1.5426
575.4379	79.9474	1.4238
580.9382	80.0127	1.3078
586.4910	80.0800	1.1775
592.0970	80.1485	1.0214
597.7565	80.2185	0.8569
603.4701	80.2920	0.6535
609.2383	80.3661	0.3813
615.0616	80.4396	0.0408
620.9406	80.5097	-0.3448
626.8758	80.5779	-0.7425
632.8678	80.6448	-1.1519
