Freq	Ohm	Deg
279.3904	3.6969	-14.9904
281.8163	3.6898	-14.7067
284.2633	3.6834	-14.3552
286.7316	3.6781	-13.9730
289.2213	3.6743	-13.5467
291.7326	3.6735	-13.2297
294.2657	3.6701	-12.9864
296.8208	3.6664	-12.6545
299.3981	3.6641	-12.3341
301.9977	3.6615	-12.0973
304.6200	3.6560	-11.7368
307.2650	3.6558	-11.3881
309.9330	3.6523	-11.1010
312.6241	3.6512	-10.7478
315.3386	3.6504	-10.5030
318.0767	3.6472	-10.2618
320.8386	3.6440	-9.9196
323.6244	3.6429	-9.5922
326.4344	3.6411	-9.3159
329.2689	3.6392	-9.0106
332.1279	3.6376	-8.6590
335.0117	3.6384	-8.3840
337.9207	3.6363	-8.1111
340.8548	3.6365	-7.8325
343.8145	3.6343	-7.5950
346.7998	3.6326	-7.2728
349.8110	3.6321	-6.9970
352.8484	3.6299	-6.6971
355.9122	3.6302	-6.3668
359.0026	3.6292	-6.0750
362.1198	3.6294	-5.7714
365.2641	3.6291	-5.3484
368.4357	3.6358	-5.2184
371.6348	3.6292	-5.0852
374.8617	3.6300	-4.6345
378.1166	3.6310	-4.3878
381.3998	3.6301	-4.1017
384.7115	3.6313	-3.7772
388.0519	3.6324	-3.5057
391.4214	3.6331	-3.2333
394.8201	3.6339	-2.9153
398.2483	3.6365	-2.6370
401.7063	3.6376	-2.3945
405.1943	3.6388	-2.1152
408.7126	3.6403	-1.8305
412.2614	3.6423	-1.5643
415.8411	3.6436	-1.2976
419.4518	3.6452	-0.9787
423.0939	3.6489	-0.6999
426.7676	3.6509	-0.4757
430.4732	3.6528	-0.1916
434.2110	3.6559	0.0653
437.9813	3.6577	0.3392
441.7842	3.6615	0.6657
445.6202	3.6655	0.9244
449.4896	3.6697	1.1382
453.3925	3.6726	1.3281
457.3293	3.6747	1.5259
461.3003	3.6760	1.7799
465.3057	3.6784	2.0601
469.3459	3.6812	2.2854
473.4213	3.6826	2.5516
477.5320	3.6859	2.8202
481.6784	3.6881	3.0587
485.8608	3.6905	3.3555
490.0795	3.6943	3.6550
494.3349	3.6985	3.9405
498.6272	3.7036	4.1895
502.9567	3.7078	4.3949
507.3239	3.7112	4.6050
511.7290	3.7139	4.8740
516.1723	3.7184	5.1678
520.6542	3.7231	5.4119
525.1750	3.7275	5.6445
529.7352	3.7317	5.8781
534.3348	3.7357	6.1113
538.9744	3.7394	6.3692
543.6544	3.7438	6.6765
548.3749	3.7500	6.9608
553.1364	3.7562	7.1685
557.9393	3.7609	7.3581
562.7839	3.7649	7.5668
567.6705	3.7683	7.8820
572.5995	3.7754	8.2117
577.5715	3.7821	8.4553
582.5865	3.7893	8.6800
587.6451	3.7954	8.8419
592.7476	3.7992	9.1686
597.8944	3.8097	9.4893
603.0859	3.8173	9.6506
608.3225	3.8249	9.7982
613.6046	3.8298	9.9754
618.9324	3.8358	10.2374
624.3066	3.8428	10.3943
629.7275	3.8460	10.6042
635.1954	3.8523	11.1899
640.7108	3.8731	11.0572
646.2740	3.8633	10.9262
651.8857	3.8693	11.4257
657.5460	3.8730	11.7058
663.2554	3.8802	12.0464
669.0145	3.8884	12.3160
674.8235	3.8969	12.5264
680.6830	3.9040	12.6932
686.5933	3.9098	12.8638
692.5550	3.9142	13.1917
698.5685	3.9245	13.5204
704.6341	3.9332	13.7259
710.7524	3.9418	13.9593
716.9239	3.9510	14.1464
723.1489	3.9581	14.2817
729.4280	3.9632	14.5896
735.7616	3.9741	14.9129
