Freq	dB	Phase
1636.4100	83.4509	-13.8893
1652.0520	83.3302	-12.7641
1667.8430	83.2981	-10.3046
1683.7850	83.3798	-7.9046
1699.8790	83.5420	-6.4720
1716.1270	83.7278	-6.3766
1732.5310	83.8706	-7.1251
1749.0910	83.9668	-7.5191
1765.8090	84.0863	-8.0125
1782.6880	84.1587	-8.8194
1799.7270	84.2221	-9.0373
1816.9300	84.3194	-9.7046
1834.2970	84.3581	-10.5647
1851.8300	84.4155	-11.1604
1869.5300	84.4576	-12.3988
1887.4000	84.4489	-14.3380
1905.4410	84.3398	-15.9439
1923.6540	84.2014	-16.3229
1942.0410	84.0747	-15.5473
1960.6030	84.0160	-14.0134
1979.3440	84.0293	-12.2837
1998.2630	84.1223	-10.6913
2017.3630	84.2849	-10.2532
2036.6460	84.4199	-11.6170
2056.1130	84.4341	-12.9147
2075.7660	84.4392	-12.5818
2095.6070	84.5186	-12.0911
2115.6380	84.6051	-12.7703
2135.8600	84.6277	-13.6422
2156.2760	84.6370	-13.7699
2176.8860	84.6668	-13.5877
2197.6940	84.7089	-13.2322
2218.7000	84.7855	-12.7719
2239.9080	84.8886	-12.7548
2261.3180	84.9776	-12.8365
2282.9320	85.0895	-12.6799
2304.7530	85.2277	-12.7088
2326.7830	85.3845	-13.7551
2349.0230	85.4642	-15.4754
2371.4760	85.4914	-16.2672
2394.1440	85.5555	-16.6103
2417.0280	85.6143	-17.2784
2440.1310	85.6633	-17.5100
2463.4550	85.7600	-17.3237
2487.0020	85.9081	-18.1026
2510.7730	86.0081	-20.0930
2534.7720	86.0385	-22.7414
2559.0010	85.9500	-25.0138
2583.4610	85.8143	-25.1316
2608.1550	85.7807	-23.6170
2633.0840	85.8641	-22.2527
2658.2520	86.0310	-22.5939
2683.6610	86.1370	-24.5071
2709.3130	86.1682	-26.0256
2735.2090	86.2114	-27.3456
2761.3540	86.2163	-29.5942
2787.7480	86.1216	-31.8967
2814.3940	85.9710	-33.5880
2841.2950	85.7558	-33.3179
2868.4540	85.6709	-31.2488
2895.8720	85.7003	-29.9474
2923.5510	85.7465	-29.0023
2951.4960	85.8717	-27.8425
2979.7080	86.0677	-27.9285
3008.1890	86.2310	-29.6978
3036.9420	86.3045	-32.3745
3065.9710	86.2586	-34.4342
3095.2770	86.1890	-34.6204
3124.8620	86.2027	-34.1497
3154.7310	86.2489	-34.0075
3184.8850	86.3326	-33.8322
3215.3280	86.4698	-34.6130
3246.0610	86.5542	-36.5379
3277.0880	86.5795	-38.4299
3308.4120	86.5777	-41.0869
3340.0350	86.4200	-43.7273
3371.9610	86.2018	-43.8803
3404.1910	86.0695	-41.2965
3436.7300	86.1503	-37.9555
3469.5800	86.3933	-36.5017
3502.7430	86.6571	-37.7012
3536.2240	86.8266	-40.7100
3570.0250	86.8471	-43.3823
3604.1490	86.8244	-44.1299
3638.5980	86.8661	-43.0180
3673.3780	87.0782	-42.6011
3708.4890	87.2903	-44.7433
3743.9370	87.4063	-48.0134
3779.7230	87.4292	-51.1949
3815.8510	87.3823	-53.3119
3852.3240	87.3702	-55.1212
3889.1460	87.3210	-57.6531
3926.3210	87.2162	-60.8019
3963.8500	86.9837	-62.4399
4001.7380	86.8501	-61.9188
4039.9880	86.8324	-62.6885
4078.6040	86.7579	-65.7654
4117.5890	86.5341	-69.5622
4156.9470	86.1520	-71.0126
4196.6810	85.8518	-69.3827
4236.7940	85.7038	-67.4999
4277.2910	85.6258	-66.9755
4318.1750	85.5199	-66.3681
4359.4500	85.4940	-64.9666
4401.1200	85.5433	-64.2139
4443.1870	85.6097	-64.6347
4485.6570	85.6360	-66.0588
4528.5330	85.5725	-66.6644
4571.8180	85.5667	-65.9560
4615.5180	85.6210	-65.0548
4659.6350	85.7588	-64.7732
4704.1740	85.9116	-66.5397
4749.1380	85.9339	-68.9868
4794.5320	85.9118	-70.1671
4840.3600	85.9204	-71.1544
4886.6260	85.9030	-72.7157
4933.3350	85.8406	-74.1740
4980.4900	85.7519	-74.5556
5028.0950	85.7277	-73.4429
5076.1560	85.8541	-73.3988
5124.6760	85.9335	-75.5610
5173.6600	85.9294	-78.3811
5223.1120	85.8249	-81.2909
5273.0360	85.6127	-82.6277
5323.4380	85.4464	-81.0044
5374.3220	85.4905	-78.9588
5425.6920	85.6234	-79.5013
5477.5530	85.6820	-82.0663
5529.9090	85.6225	-84.4419
5582.7670	85.5268	-85.5279
5636.1290	85.4615	-86.5300
5690.0010	85.3476	-87.0259
5744.3890	85.3090	-87.1604
5799.2960	85.2535	-87.6811
5854.7280	85.2130	-87.0613
5910.6900	85.2992	-86.8406
5967.1870	85.3722	-89.1099
6024.2240	85.2919	-91.9132
6081.8060	85.1388	-92.7293
6139.9380	85.0508	-91.9950
6198.6260	85.0442	-90.7826
6257.8750	85.1518	-90.9562
6317.6900	85.1873	-92.4425
6378.0780	85.1999	-93.6439
6439.0420	85.1907	-94.8788
6500.5890	85.1496	-95.3812
6562.7240	85.1677	-95.3678
6625.4530	85.2134	-96.2649
6688.7820	85.2041	-96.8797
6752.7160	85.2590	-96.6319
6817.2620	85.3738	-97.5710
6882.4240	85.4206	-99.3853
6948.2090	85.4354	-100.7445
7014.6230	85.4413	-101.5332
7081.6710	85.4753	-101.4818
7149.3610	85.6032	-102.0838
7217.6970	85.6934	-104.3532
7286.6870	85.6868	-105.6901
7356.3360	85.7670	-106.2644
7426.6510	85.8490	-108.0660
7497.6380	85.8708	-109.4141
7569.3040	85.9634	-110.6767
7641.6540	86.0196	-113.0689
7714.6960	86.0183	-115.4313
7788.4360	85.9878	-116.7792
7862.8820	86.0187	-117.5810
7938.0380	86.0901	-119.7797
8013.9130	86.0616	-122.5678
8090.5140	86.0088	-124.1783
8167.8460	85.9990	-125.3752
8245.9180	86.0135	-127.5482
8324.7350	85.9534	-129.4520
8404.3070	85.9615	-131.5701
8484.6390	85.8763	-134.6148
8565.7380	85.7394	-136.2861
8647.6130	85.6656	-136.7488
8730.2710	85.6797	-138.0683
8813.7180	85.6648	-141.4567
8897.9630	85.5024	-144.7995
8983.0140	85.3161	-146.0127
9068.8770	85.2265	-146.6903
9155.5610	85.1672	-148.7444
9243.0740	85.0420	-151.5932
9331.4230	84.8594	-154.0228
9420.6160	84.6576	-155.8659
9510.6620	84.4497	-156.7260
9601.5690	84.3276	-157.8837
9693.3450	84.1575	-160.1333
9785.9980	83.9384	-162.3390
9879.5370	83.6661	-163.5823
9973.9690	83.4339	-163.2619
10069.3000	83.3179	-163.5654
10165.5500	83.1589	-165.7297
10262.7200	82.8824	-166.9174
10360.8100	82.6648	-165.9989
10459.8500	82.5633	-165.7534
10559.8300	82.4204	-166.9855
10660.7600	82.1936	-166.0511
10762.6600	82.1709	-163.5036
10865.5300	82.2520	-163.0796
10969.3900	82.2865	-163.3531
11074.2400	82.3706	-163.2720
11180.0900	82.4845	-164.2024
11286.9600	82.5531	-165.8550
11394.8400	82.5910	-167.3337
11503.7600	82.6265	-168.9418
11613.7200	82.6312	-171.5373
11724.7300	82.5161	-173.8456
11836.8000	82.3913	-174.3982
11949.9400	82.3378	-174.6551
12064.1600	82.2912	-176.5778
12179.4700	82.0882	-177.6430
12295.8900	81.9585	-175.7870
12413.4200	81.9835	-173.9644
