Freq	Ohm	Deg
21304.4700	3.5373	2.8701
21446.2100	3.5385	2.8605
21588.9000	3.5397	2.8477
21732.5300	3.5407	2.8388
21877.1200	3.5418	2.8322
22022.6800	3.5429	2.8269
22169.2000	3.5440	2.8203
22316.7000	3.5450	2.8125
22465.1700	3.5460	2.8103
22614.6400	3.5471	2.8089
22765.1000	3.5482	2.8043
22916.5600	3.5493	2.8040
23069.0300	3.5505	2.8045
23222.5100	3.5517	2.8021
23377.0200	3.5530	2.7979
23532.5500	3.5542	2.7892
23689.1200	3.5554	2.7841
23846.7300	3.5567	2.7823
24005.3800	3.5580	2.7749
24165.1000	3.5593	2.7623
24325.8700	3.5604	2.7500
24487.7200	3.5616	2.7434
24650.6400	3.5628	2.7378
24814.6500	3.5640	2.7243
24979.7400	3.5651	2.7078
25145.9400	3.5661	2.6948
25313.2400	3.5670	2.6907
25481.6600	3.5681	2.6877
25651.1900	3.5692	2.6748
25821.8500	3.5701	2.6661
25993.6500	3.5712	2.6680
26166.5900	3.5724	2.6707
26340.6900	3.5737	2.6691
26515.9400	3.5750	2.6569
26692.3500	3.5762	2.6441
26869.9400	3.5775	2.6389
27048.7100	3.5788	2.6295
27228.6800	3.5800	2.6147
27409.8300	3.5812	2.5979
27592.2000	3.5823	2.5815
27775.7800	3.5834	2.5708
27960.5700	3.5846	2.5603
28146.6000	3.5857	2.5481
28333.8700	3.5869	2.5331
28522.3800	3.5880	2.5124
28712.1400	3.5889	2.4935
28903.1700	3.5899	2.4755
29095.4700	3.5907	2.4565
29289.0500	3.5916	2.4389
29483.9200	3.5923	2.4191
29680.0800	3.5930	2.4037
29877.5500	3.5937	2.3984
30076.3300	3.5945	2.3903
30276.4300	3.5953	2.3812
30477.8700	3.5962	2.3719
30680.6500	3.5970	2.3599
30884.7700	3.5979	2.3489
31090.2500	3.5988	2.3358
31297.1000	3.5997	2.3184
31505.3300	3.6004	2.3040
31714.9400	3.6013	2.2911
31925.9500	3.6020	2.2793
32138.3600	3.6029	2.2692
32352.1800	3.6037	2.2581
32567.4300	3.6047	2.2477
32784.1100	3.6056	2.2331
33002.2300	3.6065	2.2147
33221.8000	3.6073	2.1945
33442.8300	3.6082	2.1719
33665.3300	3.6089	2.1481
33889.3200	3.6095	2.1236
34114.7900	3.6100	2.0973
34341.7600	3.6104	2.0743
34570.2500	3.6107	2.0537
34800.2500	3.6110	2.0343
35031.7800	3.6113	2.0163
35264.8600	3.6115	1.9992
35499.4800	3.6117	1.9837
35735.6700	3.6120	1.9700
35973.4300	3.6122	1.9567
36212.7600	3.6124	1.9439
36453.7000	3.6126	1.9316
36696.2300	3.6128	1.9195
36940.3800	3.6130	1.9079
37186.1500	3.6132	1.8965
37433.5600	3.6134	1.8854
37682.6100	3.6136	1.8745
37933.3200	3.6138	1.8639
38185.7000	3.6140	1.8535
38439.7600	3.6142	1.8434
38695.5100	3.6145	1.8334
38952.9600	3.6147	1.8236
39212.1200	3.6149	1.8139
39473.0100	3.6151	1.8043
39735.6300	3.6153	1.7948
40000.0000	3.6155	1.7857
